,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
6100,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3
6101,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6
6102,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3
6103,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6
6104,Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3
6105,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6
6106,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6
6107,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_7
6108,Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6
6109,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6
6110,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6
6111,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
6112,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6
6113,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6
6114,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6
6115,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6
6116,Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6
6117,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6
6118,Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6
6119,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6
6120,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2
6121,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6
6122,Male,No,30,Yes,Marketing,1.0,Low,5.0,Cat_6
6123,Female,No,29,No,Entertainment,9.0,Low,4.0,Cat_4
6124,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6
6125,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6
6126,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6
6127,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6
6128,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6
6129,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6
6130,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3
6131,Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6
6132,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_6
6133,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6
6134,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6
6135,Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3
6136,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6
6137,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4
6138,Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6
6139,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6
6140,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6
6141,Female,Yes,69,No,Engineer,0.0,Average,4.0,Cat_4
6142,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4
6143,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6
6144,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6
6145,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4
6146,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6
6147,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3
6148,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6
6149,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6
6150,Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4
6151,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1
6152,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4
6153,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6
6154,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6
6155,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6
6156,Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_6
6157,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6
6158,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6
6159,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7
6160,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6
6161,Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3
6162,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6
6163,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1
6164,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6
6165,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6
6166,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6
6167,Male,Yes,62,No,Entertainment,8.0,Low,2.0,Cat_3
6168,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_2
6169,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6
6170,Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6
6171,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4
6172,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6
6173,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6
6174,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3
6175,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6
6176,Male,No,23,No,Artist,1.0,Low,4.0,Cat_6
6177,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6
6178,Female,Yes,47,Yes,Artist,8.0,Average,4.0,Cat_3
6179,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6
6180,Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6
6181,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7
6182,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
6183,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6
6184,Male,Yes,71,Yes,Artist,0.0,Average,4.0,Cat_6
6185,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3
6186,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6
6187,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6
6188,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6
6189,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6
6190,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6
6191,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6
6192,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6
6193,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6
6194,Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6
6195,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6
6196,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6
6197,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6
6198,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6
6199,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6
6200,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4
6201,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6
6202,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4
6203,Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6
6204,Female,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_5
6205,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6
6206,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6
6207,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6
6208,Female,Yes,46,No,Homemaker,9.0,Low,1.0,Cat_3
6209,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4
6210,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6
6211,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6
6212,Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3
6213,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6
6214,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3
6215,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6
6216,Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4
6217,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4
6218,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6
6219,Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6
6220,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6
6221,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6
6222,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6
6223,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4
6224,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6
6225,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6
6226,Male,Yes,46,Yes,Artist,2.0,Average,4.0,Cat_2
6227,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4
6228,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6
6229,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6
6230,Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4
6231,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6
6232,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3
6233,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3
6234,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3
6235,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6
6236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6
6237,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6
6238,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2
6239,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6
6240,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6
6241,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6
6242,Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6
6243,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_3
6244,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6
6245,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6
6246,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6
6247,Male,Yes,41,No,Executive,1.0,High,4.0,Cat_6
6248,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6
6249,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2
6250,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4
6251,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6
6252,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6
6253,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6
6254,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4
6255,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_7
6256,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4
6257,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6
6258,Female,No,22,No,Doctor,11.0,Low,4.0,Cat_1
6259,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3
6260,Male,Yes,51,No,Entertainment,1.0,Low,3.0,Cat_6
6261,Female,No,27,No,Engineer,1.0,Low,7.0,Cat_4
6262,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6
6263,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6
6264,Female,No,22,No,Healthcare,2.0,Low,3.0,Cat_4
6265,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6
6266,Male,No,30,Yes,Artist,0.0,Low,4.0,Cat_6
6267,Female,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6
6268,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6
6269,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2
6270,Female,No,27,Yes,Artist,1.0,Low,1.0,Cat_3
6271,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6
6272,Male,Yes,29,Yes,Artist,0.0,Low,5.0,Cat_4
6273,Female,No,18,No,Healthcare,2.0,Low,5.0,Cat_6
6274,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3
6275,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6
6276,Female,Yes,41,No,Engineer,0.0,Average,4.0,Cat_6
6277,Female,No,40,Yes,Engineer,9.0,Low,1.0,Cat_7
6278,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2
6279,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6
6280,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3
6281,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6
6282,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6
6283,Male,No,47,Yes,Engineer,1.0,Low,2.0,Cat_6
6284,Female,No,29,No,Engineer,0.0,Low,6.0,Cat_4
6285,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6
6286,Male,No,21,No,Healthcare,2.0,Low,4.0,Cat_6
6287,Female,No,36,Yes,Artist,8.0,Low,2.0,Cat_3
6288,Female,Yes,38,Yes,Artist,5.0,High,3.0,Cat_4
6289,Male,Yes,38,No,Engineer,0.0,High,6.0,Cat_4
6290,Female,Yes,35,No,Engineer,0.0,High,1.0,Cat_6
6291,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6
6292,Female,No,30,No,Doctor,3.0,Low,4.0,Cat_6
6293,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6
6294,Female,No,53,Yes,Entertainment,0.0,Low,1.0,Cat_6
6295,Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6
6296,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4
6297,Male,No,26,Yes,Artist,5.0,Low,1.0,Cat_1
6298,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_2
6299,Female,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6
6300,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6
6301,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6
6302,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_3
6303,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
6304,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3
6305,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4
6306,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6
6307,Female,No,52,Yes,Artist,1.0,Low,3.0,Cat_6
6308,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3
6309,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,Cat_6
6310,Female,Yes,46,Yes,Artist,9.0,Average,4.0,Cat_6
6311,Female,Yes,25,No,Homemaker,8.0,Average,2.0,Cat_6
6312,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3
6313,Female,No,47,Yes,Entertainment,1.0,Low,1.0,Cat_6
6314,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6
6315,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6
6316,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_4
6317,Male,Yes,37,Yes,Artist,0.0,Low,4.0,Cat_3
6318,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6
6319,Female,No,22,No,Marketing,1.0,Low,2.0,Cat_1
6320,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6
6321,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_4
6322,Male,No,36,Yes,Artist,13.0,Low,1.0,Cat_6
6323,Male,No,23,No,Healthcare,2.0,Low,3.0,Cat_2
6324,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6
6325,Male,Yes,71,No,Executive,0.0,High,4.0,Cat_6
6326,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_6
6327,Male,No,45,Yes,Artist,0.0,Low,4.0,Cat_6
6328,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4
6329,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,Cat_6
6330,Female,No,25,Yes,Artist,8.0,Low,1.0,Cat_6
6331,Male,Yes,47,No,Artist,3.0,Average,3.0,Cat_6
6332,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4
6333,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6
6334,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6
6335,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,Cat_6
6336,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6
6337,Male,Yes,87,Yes,Executive,1.0,High,2.0,Cat_6
6338,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0,Cat_4
6339,Female,Yes,63,Yes,Artist,7.0,Average,3.0,Cat_6
6340,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3
6341,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6
6342,Male,No,45,Yes,Entertainment,6.0,Low,2.0,Cat_6
6343,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,Cat_6
6344,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6
6345,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_4
6346,Male,Yes,51,Yes,Executive,1.0,Average,5.0,Cat_6
6347,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,Cat_6
6348,Male,Yes,61,No,Marketing,1.0,Average,4.0,Cat_4
6349,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6
6350,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6
6351,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_4
6352,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_6
6353,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4
6354,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2
6355,Female,No,30,No,Healthcare,3.0,Low,3.0,Cat_4
6356,Female,Yes,49,No,Engineer,1.0,Average,4.0,Cat_6
6357,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6
6358,Male,No,29,No,Artist,0.0,Low,5.0,Cat_4
6359,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,Cat_6
6360,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_3
6361,Male,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6
6362,Female,Yes,66,No,Engineer,0.0,Average,2.0,Cat_4
6363,Male,Yes,53,Yes,Artist,9.0,Low,2.0,Cat_6
6364,Male,No,21,No,Doctor,6.0,Low,6.0,Cat_7
6365,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6
6366,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6
6367,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_4
6368,Female,Yes,50,Yes,Doctor,0.0,Low,3.0,Cat_6
6369,Male,No,35,Yes,Artist,9.0,Low,2.0,Cat_3
6370,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6
6371,Male,Yes,61,No,Artist,1.0,Average,2.0,Cat_6
6372,Male,Yes,26,No,Artist,0.0,Low,2.0,Cat_6
6373,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6
6374,Female,No,25,Yes,Artist,13.0,Low,1.0,Cat_6
6375,Male,Yes,45,No,Executive,1.0,High,3.0,Cat_6
6376,Male,No,35,Yes,Artist,0.0,Low,2.0,Cat_4
6377,Male,Yes,62,No,Executive,9.0,High,3.0,Cat_6
6378,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6
6379,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6
6380,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6
6381,Male,No,19,No,Healthcare,0.0,Low,6.0,Cat_6
6382,Female,No,27,No,Engineer,0.0,Low,3.0,Cat_6
6383,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_1
6384,Female,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_5
6385,Female,Yes,36,Yes,Entertainment,8.0,Low,1.0,Cat_6
6386,Male,No,53,Yes,Entertainment,1.0,Low,3.0,Cat_4
6387,Female,No,26,Yes,Healthcare,1.0,Low,7.0,Cat_2
6388,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4
6389,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_2
6390,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6
6391,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6
6392,Male,Yes,42,No,Executive,2.0,High,4.0,Cat_6
6393,Female,Yes,31,No,Artist,0.0,Low,3.0,Cat_6
6394,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_7
6395,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6
6396,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2
6397,Male,Yes,28,No,Executive,0.0,High,4.0,Cat_4
6398,Male,Yes,53,Yes,Executive,4.0,High,3.0,Cat_6
6399,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6
6400,Female,No,27,Yes,Healthcare,9.0,Low,1.0,Cat_6
6401,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
6402,Male,Yes,28,No,Entertainment,9.0,High,4.0,Cat_6
6403,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2
6404,Female,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_2
6405,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6
6406,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6
6407,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2
6408,Female,No,19,Yes,Artist,0.0,Low,2.0,Cat_6
6409,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2
6410,Male,Yes,67,Yes,Entertainment,2.0,Average,3.0,Cat_6
6411,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
6412,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6
6413,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6
6414,Male,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_3
6415,Male,No,29,Yes,Entertainment,0.0,Low,5.0,Cat_4
6416,Male,No,28,No,Healthcare,4.0,Low,5.0,Cat_7
6417,Male,No,42,Yes,Entertainment,2.0,Low,1.0,Cat_3
6418,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6
6419,Female,No,28,Yes,Healthcare,8.0,Low,3.0,Cat_6
6420,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_6
6421,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6
6422,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6
6423,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6
6424,Male,Yes,82,No,Executive,1.0,Low,1.0,Cat_6
6425,Female,Yes,38,Yes,Artist,5.0,Average,2.0,Cat_6
6426,Female,No,43,Yes,Engineer,9.0,Low,1.0,Cat_6
6427,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6
6428,Female,Yes,38,Yes,Engineer,9.0,Average,3.0,Cat_3
6429,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6
6430,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6
6431,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6
6432,Female,Yes,58,Yes,Homemaker,0.0,High,2.0,Cat_5
6433,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6
6434,Female,No,36,Yes,Artist,13.0,Low,1.0,Cat_6
6435,Male,No,19,No,Healthcare,6.0,Low,8.0,Cat_7
6436,Female,Yes,67,Yes,Artist,0.0,High,2.0,Cat_6
6437,Female,No,28,Yes,Artist,9.0,Low,1.0,Cat_6
6438,Male,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_6
6439,Female,Yes,60,Yes,Artist,1.0,High,2.0,Cat_6
6440,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6
6441,Female,Yes,52,No,Engineer,8.0,Average,4.0,Cat_2
6442,Female,Yes,63,Yes,Artist,1.0,High,3.0,Cat_6
6443,Female,No,18,No,Healthcare,12.0,Low,3.0,Cat_3
6444,Male,No,25,No,Entertainment,0.0,Low,3.0,Cat_6
6445,Female,Yes,41,Yes,Engineer,1.0,Average,3.0,Cat_6
6446,Male,No,20,No,Healthcare,7.0,Low,4.0,Cat_2
6447,Male,Yes,68,No,Entertainment,1.0,Low,1.0,Cat_6
6448,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_6
6449,Male,No,31,Yes,Entertainment,0.0,Low,5.0,Cat_6
6450,Female,No,43,Yes,Doctor,1.0,Low,6.0,Cat_7
6451,Male,Yes,62,Yes,Executive,1.0,High,3.0,Cat_6
6452,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6
6453,Male,No,25,Yes,Healthcare,8.0,Low,3.0,Cat_6
6454,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_3
6455,Female,No,21,No,Healthcare,5.0,Low,5.0,Cat_3
6456,Female,No,40,No,Marketing,1.0,Low,1.0,Cat_6
6457,Male,No,27,No,Healthcare,0.0,Low,1.0,Cat_6
6458,Male,No,26,Yes,Artist,8.0,Low,1.0,Cat_6
6459,Male,No,32,No,Executive,0.0,Low,2.0,Cat_3
6460,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6
6461,Male,Yes,49,Yes,Artist,9.0,Low,1.0,Cat_3
6462,Female,Yes,59,No,Artist,3.0,Average,4.0,Cat_4
6463,Female,Yes,62,Yes,Doctor,4.0,Average,3.0,Cat_6
6464,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4
6465,Female,Yes,70,Yes,Artist,8.0,Average,2.0,Cat_6
6466,Female,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6
6467,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6
6468,Female,Yes,29,Yes,Engineer,1.0,Low,2.0,Cat_6
6469,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_6
6470,Female,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_4
6471,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6
6472,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6
6473,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3
6474,Male,No,33,No,Engineer,2.0,Low,4.0,Cat_3
6475,Male,Yes,55,Yes,Entertainment,2.0,Average,2.0,Cat_6
6476,Male,Yes,28,Yes,Healthcare,8.0,High,2.0,Cat_6
6477,Female,No,19,No,Doctor,6.0,Low,2.0,Cat_3
6478,Female,No,28,Yes,Artist,3.0,Low,4.0,Cat_2
6479,Female,Yes,40,No,Doctor,2.0,Average,2.0,Cat_7
6480,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
6481,Male,Yes,66,No,Marketing,1.0,Low,4.0,Cat_6
6482,Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6
6483,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_3
