,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Clusters
5958,Male,Yes,63,Yes,Artist,9.0,Low,1.0,Cat_6,2
5959,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,2
5960,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,1
5961,Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6,1
5962,Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,1
5963,Male,No,31,No,Homemaker,14.0,Low,1.0,Cat_6,0
5964,Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,1
5965,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,0
5966,Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_4,1
5967,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,1
5968,Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,1
5969,Male,Yes,55,Yes,Artist,9.0,Average,2.0,Cat_1,1
5970,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,2
5971,Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
5972,Female,Yes,61,Yes,Artist,0.0,Average,3.0,Cat_4,2
5973,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,1
5974,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,1
5975,Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,1
5976,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,1
5977,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_4,1
5978,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,1
5979,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0
5980,Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,0
5981,Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,2
5982,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,1
5983,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,1
5984,Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,2
5985,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,0
5986,Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_3,2
5987,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_6,1
5988,Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6,1
5989,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,0
5990,Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,2
5991,Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,0
5992,Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,2
5993,Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,0
5994,Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,1
5995,Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,0
5996,Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6,0
5997,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3,0
5998,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,0
5999,Female,No,43,Yes,Artist,1.0,Low,4.0,Cat_6,1
6000,Male,Yes,66,Yes,Artist,0.0,Low,5.0,Cat_6,2
6001,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,1
6002,Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,2
6003,Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,1
6004,Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,1
6005,Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,1
6006,Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,0
6007,Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,1
6008,Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,1
6009,Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,1
6010,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_2,1
6011,Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,0
6012,Female,Yes,27,Yes,Doctor,1.0,Low,2.0,Cat_4,0
6013,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,1
6014,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,0
6015,Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,0
6016,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,1
6017,Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,0
6018,Female,No,27,Yes,Healthcare,1.0,Low,9.0,Cat_6,0
6019,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,2
6020,Male,Yes,41,No,Engineer,0.0,Average,2.0,Cat_7,1
6021,Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,1
6022,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,2
6023,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0
6024,Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,2
6025,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,0
6026,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,2
6027,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0
6028,Female,Yes,38,Yes,Artist,0.0,Low,1.0,Cat_6,1
6029,Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3,0
6030,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,2
6031,Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,1
6032,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,1
6033,Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,0
6034,Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,1
6035,Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,1
6036,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_3,2
6037,Male,Yes,59,No,Artist,0.0,Low,1.0,Cat_6,2
6038,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_3,1
6039,Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,1
6040,Male,Yes,30,No,Entertainment,11.0,Low,2.0,Cat_5,0
6041,Female,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,2
6042,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
6043,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,0
6044,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,1
6045,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_3,0
6046,Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,1
6047,Female,Yes,51,Yes,Artist,6.0,Average,5.0,Cat_6,1
6048,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,0
6049,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,2
6050,Female,Yes,47,No,Engineer,0.0,Low,1.0,Cat_6,1
6051,Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,0
6052,Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_3,0
6053,Female,Yes,40,No,Homemaker,9.0,Average,5.0,Cat_4,1
6054,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,2
6055,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,2
6056,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,2
6057,Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,0
6058,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,1
6059,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6,1
6060,Female,Yes,63,Yes,Artist,4.0,Average,4.0,Cat_6,2
6061,Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,0
6062,Female,Yes,27,Yes,Marketing,9.0,Low,1.0,Cat_3,0
6063,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,1
6064,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,0
6065,Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,2
6066,Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,0
6067,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,0
6068,Male,Yes,42,No,Entertainment,8.0,Low,2.0,Cat_4,1
6069,Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4,1
6070,Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,1
6071,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_4,1
6072,Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,1
6073,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,0
6074,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,2
6075,Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,1
6076,Female,Yes,50,Yes,Artist,0.0,Average,9.0,Cat_6,1
6077,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6,2
6078,Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,1
6079,Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,0
6080,Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,2
6081,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,1
6082,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,1
6083,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,1
6084,Male,Yes,39,Yes,Artist,0.0,Low,4.0,Cat_4,1
6085,Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,0
6086,Female,No,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,0
6087,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,0
6088,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,0
6089,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,1
6090,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6,0
6091,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,0
6092,Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,0
6093,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,1
6094,Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,1
6095,Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,1
6096,Male,Yes,36,Yes,Artist,0.0,Low,3.0,Cat_3,0
6097,Female,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,1
6098,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_2,1
6099,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,1
6100,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,2
6101,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,1
6102,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,1
6103,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6,1
6104,Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,1
6105,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,0
6106,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6,0
6107,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_7,1
6108,Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,0
6109,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,2
6110,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,0
6111,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,0
6112,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,1
6113,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,0
6114,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,1
6115,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,2
6116,Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6,1
6117,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6,2
6118,Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6,0
6119,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6,1
6120,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,1
6121,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,2
6122,Male,No,30,Yes,Marketing,1.0,Low,5.0,Cat_6,0
6123,Female,No,29,No,Entertainment,9.0,Low,4.0,Cat_4,0
6124,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,0
6125,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,0
6126,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0
6127,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,1
6128,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,1
6129,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0
6130,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,1
6131,Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6,2
6132,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_6,0
6133,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,0
6134,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,0
6135,Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3,0
6136,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,1
6137,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,1
6138,Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6,0
6139,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,1
6140,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
6141,Female,Yes,69,No,Engineer,0.0,Average,4.0,Cat_4,2
6142,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,0
6143,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6,2
6144,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6,0
6145,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,0
6146,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,1
6147,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,0
6148,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,1
6149,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,1
6150,Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4,1
6151,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,0
6152,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4,2
6153,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,2
6154,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,1
6155,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,1
6156,Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_6,0
6157,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,1
6158,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,1
6159,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7,2
6160,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,2
6161,Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3,1
6162,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,1
6163,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1,2
6164,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,1
6165,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,0
6166,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,1
6167,Male,Yes,62,No,Entertainment,8.0,Low,2.0,Cat_3,2
6168,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_2,1
6169,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,2
6170,Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6,2
6171,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,0
6172,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,0
6173,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,0
6174,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,0
6175,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,1
6176,Male,No,23,No,Artist,1.0,Low,4.0,Cat_6,0
6177,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,1
6178,Female,Yes,47,Yes,Artist,8.0,Average,4.0,Cat_3,1
6179,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,1
6180,Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6,2
6181,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,1
6182,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,2
6183,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,1
6184,Male,Yes,71,Yes,Artist,0.0,Average,4.0,Cat_6,2
6185,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3,2
6186,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,0
6187,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,1
6188,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,1
6189,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,1
6190,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,1
6191,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,1
6192,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,0
6193,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,1
6194,Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6,1
6195,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,2
6196,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6,2
6197,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,0
6198,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,0
6199,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,0
6200,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4,1
6201,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,2
6202,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,1
6203,Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6,2
6204,Female,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_5,2
6205,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6,1
6206,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,1
6207,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,0
6208,Female,Yes,46,No,Homemaker,9.0,Low,1.0,Cat_3,1
6209,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,1
6210,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6,1
6211,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,1
6212,Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3,0
6213,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,0
6214,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3,1
6215,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,1
6216,Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4,2
6217,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,1
6218,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,1
6219,Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6,0
6220,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
6221,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,0
6222,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,2
6223,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,0
6224,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,1
6225,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,0
6226,Male,Yes,46,Yes,Artist,2.0,Average,4.0,Cat_2,1
6227,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,1
6228,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6,0
6229,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,1
6230,Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4,0
6231,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,2
6232,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,1
6233,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,1
6234,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3,1
6235,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,0
6236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,1
6237,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,2
6238,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,0
6239,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,1
6240,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,1
6241,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,0
6242,Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6,0
6243,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_3,1
6244,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,1
6245,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,0
6246,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,0
6247,Male,Yes,41,No,Executive,1.0,High,4.0,Cat_6,1
6248,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,0
6249,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,0
6250,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4,0
6251,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,1
6252,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,0
6253,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,0
6254,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,0
6255,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_7,1
6256,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4,2
6257,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6,2
6258,Female,No,22,No,Doctor,11.0,Low,4.0,Cat_1,0
6259,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,1
6260,Male,Yes,51,No,Entertainment,1.0,Low,3.0,Cat_6,1
6261,Female,No,27,No,Engineer,1.0,Low,7.0,Cat_4,0
6262,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,1
6263,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6,0
6264,Female,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,0
6265,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,1
6266,Male,No,30,Yes,Artist,0.0,Low,4.0,Cat_6,0
6267,Female,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,0
6268,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,2
6269,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2,0
6270,Female,No,27,Yes,Artist,1.0,Low,1.0,Cat_3,0
6271,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6,0
6272,Male,Yes,29,Yes,Artist,0.0,Low,5.0,Cat_4,0
6273,Female,No,18,No,Healthcare,2.0,Low,5.0,Cat_6,0
6274,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,1
6275,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,2
6276,Female,Yes,41,No,Engineer,0.0,Average,4.0,Cat_6,1
6277,Female,No,40,Yes,Engineer,9.0,Low,1.0,Cat_7,1
6278,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2,0
6279,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,2
6280,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3,1
6281,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,0
6282,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6,1
6283,Male,No,47,Yes,Engineer,1.0,Low,2.0,Cat_6,1
6284,Female,No,29,No,Engineer,0.0,Low,6.0,Cat_4,0
6285,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6,2
6286,Male,No,21,No,Healthcare,2.0,Low,4.0,Cat_6,0
6287,Female,No,36,Yes,Artist,8.0,Low,2.0,Cat_3,0
6288,Female,Yes,38,Yes,Artist,5.0,High,3.0,Cat_4,1
6289,Male,Yes,38,No,Engineer,0.0,High,6.0,Cat_4,1
6290,Female,Yes,35,No,Engineer,0.0,High,1.0,Cat_6,0
6291,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,0
6292,Female,No,30,No,Doctor,3.0,Low,4.0,Cat_6,0
6293,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,0
6294,Female,No,53,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
6295,Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,1
6296,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4,0
6297,Male,No,26,Yes,Artist,5.0,Low,1.0,Cat_1,0
6298,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_2,1
6299,Female,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,0
6300,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6,1
6301,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,2
6302,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_3,0
6303,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,1
6304,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3,0
6305,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4,1
6306,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,0
6307,Female,No,52,Yes,Artist,1.0,Low,3.0,Cat_6,1
6308,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,1
6309,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,Cat_6,0
6310,Female,Yes,46,Yes,Artist,9.0,Average,4.0,Cat_6,1
6311,Female,Yes,25,No,Homemaker,8.0,Average,2.0,Cat_6,0
6312,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,0
6313,Female,No,47,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
6314,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6,1
6315,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,2
6316,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_4,1
6317,Male,Yes,37,Yes,Artist,0.0,Low,4.0,Cat_3,0
6318,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6,1
6319,Female,No,22,No,Marketing,1.0,Low,2.0,Cat_1,0
